productCode,productName,productLine,productScale,productVendor,productDescription,quantityInStock,buyPrice,MSRP,orderNumber,quantityOrdered,priceEach,orderLineNumber
S700_1138,The Schooner Bluenose,Ships,1:700,Autoart Studio Design,"All wood with canvas sails. Measures 31 1/2 inches in Length, 22 inches High and 4 3/4 inches Wide. Many extras.
The schooner Bluenose was built in Nova Scotia in 1921 to fish the rough waters off the coast of Newfoundland. Because of the Bluenose racing prowess she became the pride of all Canadians. Still featured on stamps and the Canadian dime, the Bluenose was lost off Haiti in 1946.",1897,34.0,66.67,10414.0,37.0,62.0,6.0
S700_1691,American Airlines: B767-300,Planes,1:700,Min Lin Diecast,Exact replia with official logos and insignias and retractable wheels,5841,51.15,91.34,10106.0,31.0,91.34,7.0
S700_1691,American Airlines: B767-300,Planes,1:700,Min Lin Diecast,Exact replia with official logos and insignias and retractable wheels,5841,51.15,91.34,10120.0,47.0,91.34,13.0
S700_1691,American Airlines: B767-300,Planes,1:700,Min Lin Diecast,Exact replia with official logos and insignias and retractable wheels,5841,51.15,91.34,10133.0,24.0,76.73,8.0
S700_1691,American Airlines: B767-300,Planes,1:700,Min Lin Diecast,Exact replia with official logos and insignias and retractable wheels,5841,51.15,91.34,10143.0,36.0,86.77,2.0
S700_1691,American Airlines: B767-300,Planes,1:700,Min Lin Diecast,Exact replia with official logos and insignias and retractable wheels,5841,51.15,91.34,10156.0,48.0,77.64,2.0
S700_1691,American Airlines: B767-300,Planes,1:700,Min Lin Diecast,Exact replia with official logos and insignias and retractable wheels,5841,51.15,91.34,10168.0,28.0,91.34,14.0
S700_1691,American Airlines: B767-300,Planes,1:700,Min Lin Diecast,Exact replia with official logos and insignias and retractable wheels,5841,51.15,91.34,10179.0,23.0,75.81,8.0
S700_1691,American Airlines: B767-300,Planes,1:700,Min Lin Diecast,Exact replia with official logos and insignias and retractable wheels,5841,51.15,91.34,10187.0,34.0,84.95,6.0
S700_1691,American Airlines: B767-300,Planes,1:700,Min Lin Diecast,Exact replia with official logos and insignias and retractable wheels,5841,51.15,91.34,10199.0,48.0,81.29,2.0
S700_1691,American Airlines: B767-300,Planes,1:700,Min Lin Diecast,Exact replia with official logos and insignias and retractable wheels,5841,51.15,91.34,10210.0,21.0,87.69,12.0
S700_1691,American Airlines: B767-300,Planes,1:700,Min Lin Diecast,Exact replia with official logos and insignias and retractable wheels,5841,51.15,91.34,10223.0,25.0,84.03,14.0
S700_1691,American Airlines: B767-300,Planes,1:700,Min Lin Diecast,Exact replia with official logos and insignias and retractable wheels,5841,51.15,91.34,10235.0,25.0,88.6,8.0
S700_1691,American Airlines: B767-300,Planes,1:700,Min Lin Diecast,Exact replia with official logos and insignias and retractable wheels,5841,51.15,91.34,10250.0,31.0,91.34,9.0
S700_1691,American Airlines: B767-300,Planes,1:700,Min Lin Diecast,Exact replia with official logos and insignias and retractable wheels,5841,51.15,91.34,10262.0,40.0,87.69,4.0
S700_1691,American Airlines: B767-300,Planes,1:700,Min Lin Diecast,Exact replia with official logos and insignias and retractable wheels,5841,51.15,91.34,10275.0,32.0,85.86,14.0
S700_1691,American Airlines: B767-300,Planes,1:700,Min Lin Diecast,Exact replia with official logos and insignias and retractable wheels,5841,51.15,91.34,10284.0,24.0,87.69,6.0
S700_1691,American Airlines: B767-300,Planes,1:700,Min Lin Diecast,Exact replia with official logos and insignias and retractable wheels,5841,51.15,91.34,10296.0,42.0,75.81,2.0
S700_1691,American Airlines: B767-300,Planes,1:700,Min Lin Diecast,Exact replia with official logos and insignias and retractable wheels,5841,51.15,91.34,10308.0,21.0,73.07,12.0
S700_1691,American Airlines: B767-300,Planes,1:700,Min Lin Diecast,Exact replia with official logos and insignias and retractable wheels,5841,51.15,91.34,10316.0,34.0,74.9,4.0
S700_1691,American Airlines: B767-300,Planes,1:700,Min Lin Diecast,Exact replia with official logos and insignias and retractable wheels,5841,51.15,91.34,10328.0,27.0,84.03,8.0
S700_1691,American Airlines: B767-300,Planes,1:700,Min Lin Diecast,Exact replia with official logos and insignias and retractable wheels,5841,51.15,91.34,10340.0,30.0,73.99,5.0
S700_1691,American Airlines: B767-300,Planes,1:700,Min Lin Diecast,Exact replia with official logos and insignias and retractable wheels,5841,51.15,91.34,10353.0,39.0,73.07,9.0
S700_1691,American Airlines: B767-300,Planes,1:700,Min Lin Diecast,Exact replia with official logos and insignias and retractable wheels,5841,51.15,91.34,10361.0,20.0,88.6,4.0
S700_1691,American Airlines: B767-300,Planes,1:700,Min Lin Diecast,Exact replia with official logos and insignias and retractable wheels,5841,51.15,91.34,10375.0,37.0,86.77,6.0
S700_1691,American Airlines: B767-300,Planes,1:700,Min Lin Diecast,Exact replia with official logos and insignias and retractable wheels,5841,51.15,91.34,10388.0,46.0,74.9,2.0
S700_1691,American Airlines: B767-300,Planes,1:700,Min Lin Diecast,Exact replia with official logos and insignias and retractable wheels,5841,51.15,91.34,10398.0,47.0,78.55,6.0
S700_1691,American Airlines: B767-300,Planes,1:700,Min Lin Diecast,Exact replia with official logos and insignias and retractable wheels,5841,51.15,91.34,10401.0,11.0,77.64,8.0
S700_1691,American Airlines: B767-300,Planes,1:700,Min Lin Diecast,Exact replia with official logos and insignias and retractable wheels,5841,51.15,91.34,10416.0,23.0,88.6,9.0
S700_1938,The Mayflower,Ships,1:700,Studio M Art Models,"Measures 31 1/2 inches Long x 25 1/2 inches High x 10 5/8 inches Wide
All wood with canvas sail. Extras include long boats, rigging, ladders, railing, anchors, side cannons, hand painted, etc.",737,43.3,86.61,10105.0,29.0,86.61,12.0
S700_1938,The Mayflower,Ships,1:700,Studio M Art Models,"Measures 31 1/2 inches Long x 25 1/2 inches High x 10 5/8 inches Wide
All wood with canvas sail. Extras include long boats, rigging, ladders, railing, anchors, side cannons, hand painted, etc.",737,43.3,86.61,10117.0,38.0,75.35,6.0
S700_1938,The Mayflower,Ships,1:700,Studio M Art Models,"Measures 31 1/2 inches Long x 25 1/2 inches High x 10 5/8 inches Wide
All wood with canvas sail. Extras include long boats, rigging, ladders, railing, anchors, side cannons, hand painted, etc.",737,43.3,86.61,10128.0,32.0,72.75,3.0
S700_1938,The Mayflower,Ships,1:700,Studio M Art Models,"Measures 31 1/2 inches Long x 25 1/2 inches High x 10 5/8 inches Wide
All wood with canvas sail. Extras include long boats, rigging, ladders, railing, anchors, side cannons, hand painted, etc.",737,43.3,86.61,10142.0,43.0,77.08,9.0
S700_1938,The Mayflower,Ships,1:700,Studio M Art Models,"Measures 31 1/2 inches Long x 25 1/2 inches High x 10 5/8 inches Wide
All wood with canvas sail. Extras include long boats, rigging, ladders, railing, anchors, side cannons, hand painted, etc.",737,43.3,86.61,10153.0,31.0,80.55,8.0
S700_1938,The Mayflower,Ships,1:700,Studio M Art Models,"Measures 31 1/2 inches Long x 25 1/2 inches High x 10 5/8 inches Wide
All wood with canvas sail. Extras include long boats, rigging, ladders, railing, anchors, side cannons, hand painted, etc.",737,43.3,86.61,10166.0,29.0,76.22,3.0
S700_1938,The Mayflower,Ships,1:700,Studio M Art Models,"Measures 31 1/2 inches Long x 25 1/2 inches High x 10 5/8 inches Wide
All wood with canvas sail. Extras include long boats, rigging, ladders, railing, anchors, side cannons, hand painted, etc.",737,43.3,86.61,10177.0,31.0,77.95,10.0
S700_1938,The Mayflower,Ships,1:700,Studio M Art Models,"Measures 31 1/2 inches Long x 25 1/2 inches High x 10 5/8 inches Wide
All wood with canvas sail. Extras include long boats, rigging, ladders, railing, anchors, side cannons, hand painted, etc.",737,43.3,86.61,10185.0,30.0,79.68,10.0
S700_1938,The Mayflower,Ships,1:700,Studio M Art Models,"Measures 31 1/2 inches Long x 25 1/2 inches High x 10 5/8 inches Wide
All wood with canvas sail. Extras include long boats, rigging, ladders, railing, anchors, side cannons, hand painted, etc.",737,43.3,86.61,10196.0,50.0,84.88,2.0
S700_1938,The Mayflower,Ships,1:700,Studio M Art Models,"Measures 31 1/2 inches Long x 25 1/2 inches High x 10 5/8 inches Wide
All wood with canvas sail. Extras include long boats, rigging, ladders, railing, anchors, side cannons, hand painted, etc.",737,43.3,86.61,10208.0,40.0,73.62,10.0
S700_1938,The Mayflower,Ships,1:700,Studio M Art Models,"Measures 31 1/2 inches Long x 25 1/2 inches High x 10 5/8 inches Wide
All wood with canvas sail. Extras include long boats, rigging, ladders, railing, anchors, side cannons, hand painted, etc.",737,43.3,86.61,10221.0,23.0,69.29,4.0
S700_1938,The Mayflower,Ships,1:700,Studio M Art Models,"Measures 31 1/2 inches Long x 25 1/2 inches High x 10 5/8 inches Wide
All wood with canvas sail. Extras include long boats, rigging, ladders, railing, anchors, side cannons, hand painted, etc.",737,43.3,86.61,10232.0,26.0,84.88,7.0
S700_1938,The Mayflower,Ships,1:700,Studio M Art Models,"Measures 31 1/2 inches Long x 25 1/2 inches High x 10 5/8 inches Wide
All wood with canvas sail. Extras include long boats, rigging, ladders, railing, anchors, side cannons, hand painted, etc.",737,43.3,86.61,10248.0,40.0,81.41,13.0
S700_1938,The Mayflower,Ships,1:700,Studio M Art Models,"Measures 31 1/2 inches Long x 25 1/2 inches High x 10 5/8 inches Wide
All wood with canvas sail. Extras include long boats, rigging, ladders, railing, anchors, side cannons, hand painted, etc.",737,43.3,86.61,10260.0,33.0,80.55,2.0
S700_1938,The Mayflower,Ships,1:700,Studio M Art Models,"Measures 31 1/2 inches Long x 25 1/2 inches High x 10 5/8 inches Wide
All wood with canvas sail. Extras include long boats, rigging, ladders, railing, anchors, side cannons, hand painted, etc.",737,43.3,86.61,10273.0,21.0,77.95,14.0
S700_1938,The Mayflower,Ships,1:700,Studio M Art Models,"Measures 31 1/2 inches Long x 25 1/2 inches High x 10 5/8 inches Wide
All wood with canvas sail. Extras include long boats, rigging, ladders, railing, anchors, side cannons, hand painted, etc.",737,43.3,86.61,10282.0,43.0,77.95,2.0
S700_1938,The Mayflower,Ships,1:700,Studio M Art Models,"Measures 31 1/2 inches Long x 25 1/2 inches High x 10 5/8 inches Wide
All wood with canvas sail. Extras include long boats, rigging, ladders, railing, anchors, side cannons, hand painted, etc.",737,43.3,86.61,10293.0,29.0,77.95,5.0
S700_1938,The Mayflower,Ships,1:700,Studio M Art Models,"Measures 31 1/2 inches Long x 25 1/2 inches High x 10 5/8 inches Wide
All wood with canvas sail. Extras include long boats, rigging, ladders, railing, anchors, side cannons, hand painted, etc.",737,43.3,86.61,10306.0,38.0,73.62,10.0
S700_1938,The Mayflower,Ships,1:700,Studio M Art Models,"Measures 31 1/2 inches Long x 25 1/2 inches High x 10 5/8 inches Wide
All wood with canvas sail. Extras include long boats, rigging, ladders, railing, anchors, side cannons, hand painted, etc.",737,43.3,86.61,10314.0,23.0,83.15,2.0
S700_1938,The Mayflower,Ships,1:700,Studio M Art Models,"Measures 31 1/2 inches Long x 25 1/2 inches High x 10 5/8 inches Wide
All wood with canvas sail. Extras include long boats, rigging, ladders, railing, anchors, side cannons, hand painted, etc.",737,43.3,86.61,10327.0,20.0,79.68,7.0
S700_1938,The Mayflower,Ships,1:700,Studio M Art Models,"Measures 31 1/2 inches Long x 25 1/2 inches High x 10 5/8 inches Wide
All wood with canvas sail. Extras include long boats, rigging, ladders, railing, anchors, side cannons, hand painted, etc.",737,43.3,86.61,10337.0,36.0,73.62,9.0
S700_1938,The Mayflower,Ships,1:700,Studio M Art Models,"Measures 31 1/2 inches Long x 25 1/2 inches High x 10 5/8 inches Wide
All wood with canvas sail. Extras include long boats, rigging, ladders, railing, anchors, side cannons, hand painted, etc.",737,43.3,86.61,10350.0,28.0,76.22,4.0
S700_1938,The Mayflower,Ships,1:700,Studio M Art Models,"Measures 31 1/2 inches Long x 25 1/2 inches High x 10 5/8 inches Wide
All wood with canvas sail. Extras include long boats, rigging, ladders, railing, anchors, side cannons, hand painted, etc.",737,43.3,86.61,10360.0,26.0,86.61,6.0
S700_1938,The Mayflower,Ships,1:700,Studio M Art Models,"Measures 31 1/2 inches Long x 25 1/2 inches High x 10 5/8 inches Wide
All wood with canvas sail. Extras include long boats, rigging, ladders, railing, anchors, side cannons, hand painted, etc.",737,43.3,86.61,10372.0,44.0,74.48,2.0
S700_1938,The Mayflower,Ships,1:700,Studio M Art Models,"Measures 31 1/2 inches Long x 25 1/2 inches High x 10 5/8 inches Wide
All wood with canvas sail. Extras include long boats, rigging, ladders, railing, anchors, side cannons, hand painted, etc.",737,43.3,86.61,10384.0,49.0,71.02,1.0
S700_1938,The Mayflower,Ships,1:700,Studio M Art Models,"Measures 31 1/2 inches Long x 25 1/2 inches High x 10 5/8 inches Wide
All wood with canvas sail. Extras include long boats, rigging, ladders, railing, anchors, side cannons, hand painted, etc.",737,43.3,86.61,10397.0,32.0,69.29,5.0
S700_1938,The Mayflower,Ships,1:700,Studio M Art Models,"Measures 31 1/2 inches Long x 25 1/2 inches High x 10 5/8 inches Wide
All wood with canvas sail. Extras include long boats, rigging, ladders, railing, anchors, side cannons, hand painted, etc.",737,43.3,86.61,10414.0,34.0,74.48,13.0
S700_2047,HMS Bounty,Ships,1:700,Unimax Art Galleries,"Measures 30 inches Long x 27 1/2 inches High x 4 3/4 inches Wide. 
Many extras including rigging, long boats, pilot house, anchors, etc. Comes with three masts, all square-rigged.",3501,39.83,90.52,10106.0,30.0,85.09,16.0
S700_2047,HMS Bounty,Ships,1:700,Unimax Art Galleries,"Measures 30 inches Long x 27 1/2 inches High x 4 3/4 inches Wide. 
Many extras including rigging, long boats, pilot house, anchors, etc. Comes with three masts, all square-rigged.",3501,39.83,90.52,10119.0,29.0,74.23,7.0
S700_2047,HMS Bounty,Ships,1:700,Unimax Art Galleries,"Measures 30 inches Long x 27 1/2 inches High x 4 3/4 inches Wide. 
Many extras including rigging, long boats, pilot house, anchors, etc. Comes with three masts, all square-rigged.",3501,39.83,90.52,10131.0,22.0,76.94,8.0
S700_2047,HMS Bounty,Ships,1:700,Unimax Art Galleries,"Measures 30 inches Long x 27 1/2 inches High x 4 3/4 inches Wide. 
Many extras including rigging, long boats, pilot house, anchors, etc. Comes with three masts, all square-rigged.",3501,39.83,90.52,10143.0,26.0,87.8,11.0
S700_2047,HMS Bounty,Ships,1:700,Unimax Art Galleries,"Measures 30 inches Long x 27 1/2 inches High x 4 3/4 inches Wide. 
Many extras including rigging, long boats, pilot house, anchors, etc. Comes with three masts, all square-rigged.",3501,39.83,90.52,10155.0,32.0,89.61,9.0
S700_2047,HMS Bounty,Ships,1:700,Unimax Art Galleries,"Measures 30 inches Long x 27 1/2 inches High x 4 3/4 inches Wide. 
Many extras including rigging, long boats, pilot house, anchors, etc. Comes with three masts, all square-rigged.",3501,39.83,90.52,10167.0,29.0,87.8,5.0
S700_2047,HMS Bounty,Ships,1:700,Unimax Art Galleries,"Measures 30 inches Long x 27 1/2 inches High x 4 3/4 inches Wide. 
Many extras including rigging, long boats, pilot house, anchors, etc. Comes with three masts, all square-rigged.",3501,39.83,90.52,10178.0,34.0,86.9,8.0
S700_2047,HMS Bounty,Ships,1:700,Unimax Art Galleries,"Measures 30 inches Long x 27 1/2 inches High x 4 3/4 inches Wide. 
Many extras including rigging, long boats, pilot house, anchors, etc. Comes with three masts, all square-rigged.",3501,39.83,90.52,10186.0,24.0,80.56,5.0
S700_2047,HMS Bounty,Ships,1:700,Unimax Art Galleries,"Measures 30 inches Long x 27 1/2 inches High x 4 3/4 inches Wide. 
Many extras including rigging, long boats, pilot house, anchors, etc. Comes with three masts, all square-rigged.",3501,39.83,90.52,10197.0,24.0,78.75,2.0
S700_2047,HMS Bounty,Ships,1:700,Unimax Art Galleries,"Measures 30 inches Long x 27 1/2 inches High x 4 3/4 inches Wide. 
Many extras including rigging, long boats, pilot house, anchors, etc. Comes with three masts, all square-rigged.",3501,39.83,90.52,10209.0,33.0,90.52,4.0
S700_2047,HMS Bounty,Ships,1:700,Unimax Art Galleries,"Measures 30 inches Long x 27 1/2 inches High x 4 3/4 inches Wide. 
Many extras including rigging, long boats, pilot house, anchors, etc. Comes with three masts, all square-rigged.",3501,39.83,90.52,10222.0,26.0,80.56,8.0
S700_2047,HMS Bounty,Ships,1:700,Unimax Art Galleries,"Measures 30 inches Long x 27 1/2 inches High x 4 3/4 inches Wide. 
Many extras including rigging, long boats, pilot house, anchors, etc. Comes with three masts, all square-rigged.",3501,39.83,90.52,10234.0,29.0,83.28,5.0
S700_2047,HMS Bounty,Ships,1:700,Unimax Art Galleries,"Measures 30 inches Long x 27 1/2 inches High x 4 3/4 inches Wide. 
Many extras including rigging, long boats, pilot house, anchors, etc. Comes with three masts, all square-rigged.",3501,39.83,90.52,10249.0,40.0,85.99,4.0
S700_2047,HMS Bounty,Ships,1:700,Unimax Art Galleries,"Measures 30 inches Long x 27 1/2 inches High x 4 3/4 inches Wide. 
Many extras including rigging, long boats, pilot house, anchors, etc. Comes with three masts, all square-rigged.",3501,39.83,90.52,10262.0,44.0,83.28,13.0
S700_2047,HMS Bounty,Ships,1:700,Unimax Art Galleries,"Measures 30 inches Long x 27 1/2 inches High x 4 3/4 inches Wide. 
Many extras including rigging, long boats, pilot house, anchors, etc. Comes with three masts, all square-rigged.",3501,39.83,90.52,10274.0,24.0,75.13,5.0
S700_2047,HMS Bounty,Ships,1:700,Unimax Art Galleries,"Measures 30 inches Long x 27 1/2 inches High x 4 3/4 inches Wide. 
Many extras including rigging, long boats, pilot house, anchors, etc. Comes with three masts, all square-rigged.",3501,39.83,90.52,10283.0,20.0,74.23,2.0
S700_2047,HMS Bounty,Ships,1:700,Unimax Art Galleries,"Measures 30 inches Long x 27 1/2 inches High x 4 3/4 inches Wide. 
Many extras including rigging, long boats, pilot house, anchors, etc. Comes with three masts, all square-rigged.",3501,39.83,90.52,10296.0,34.0,89.61,11.0
S700_2047,HMS Bounty,Ships,1:700,Unimax Art Galleries,"Measures 30 inches Long x 27 1/2 inches High x 4 3/4 inches Wide. 
Many extras including rigging, long boats, pilot house, anchors, etc. Comes with three masts, all square-rigged.",3501,39.83,90.52,10307.0,34.0,81.47,5.0
S700_2047,HMS Bounty,Ships,1:700,Unimax Art Galleries,"Measures 30 inches Long x 27 1/2 inches High x 4 3/4 inches Wide. 
Many extras including rigging, long boats, pilot house, anchors, etc. Comes with three masts, all square-rigged.",3501,39.83,90.52,10316.0,45.0,73.32,13.0
S700_2047,HMS Bounty,Ships,1:700,Unimax Art Galleries,"Measures 30 inches Long x 27 1/2 inches High x 4 3/4 inches Wide. 
Many extras including rigging, long boats, pilot house, anchors, etc. Comes with three masts, all square-rigged.",3501,39.83,90.52,10328.0,41.0,75.13,9.0
S700_2047,HMS Bounty,Ships,1:700,Unimax Art Galleries,"Measures 30 inches Long x 27 1/2 inches High x 4 3/4 inches Wide. 
Many extras including rigging, long boats, pilot house, anchors, etc. Comes with three masts, all square-rigged.",3501,39.83,90.52,10339.0,55.0,86.9,15.0
S700_2047,HMS Bounty,Ships,1:700,Unimax Art Galleries,"Measures 30 inches Long x 27 1/2 inches High x 4 3/4 inches Wide. 
Many extras including rigging, long boats, pilot house, anchors, etc. Comes with three masts, all square-rigged.",3501,39.83,90.52,10352.0,23.0,75.13,3.0
S700_2047,HMS Bounty,Ships,1:700,Unimax Art Galleries,"Measures 30 inches Long x 27 1/2 inches High x 4 3/4 inches Wide. 
Many extras including rigging, long boats, pilot house, anchors, etc. Comes with three masts, all square-rigged.",3501,39.83,90.52,10361.0,24.0,85.99,14.0
S700_2047,HMS Bounty,Ships,1:700,Unimax Art Galleries,"Measures 30 inches Long x 27 1/2 inches High x 4 3/4 inches Wide. 
Many extras including rigging, long boats, pilot house, anchors, etc. Comes with three masts, all square-rigged.",3501,39.83,90.52,10373.0,32.0,76.94,15.0
S700_2047,HMS Bounty,Ships,1:700,Unimax Art Galleries,"Measures 30 inches Long x 27 1/2 inches High x 4 3/4 inches Wide. 
Many extras including rigging, long boats, pilot house, anchors, etc. Comes with three masts, all square-rigged.",3501,39.83,90.52,10386.0,29.0,85.09,13.0
S700_2047,HMS Bounty,Ships,1:700,Unimax Art Galleries,"Measures 30 inches Long x 27 1/2 inches High x 4 3/4 inches Wide. 
Many extras including rigging, long boats, pilot house, anchors, etc. Comes with three masts, all square-rigged.",3501,39.83,90.52,10398.0,36.0,75.13,7.0
S700_2047,HMS Bounty,Ships,1:700,Unimax Art Galleries,"Measures 30 inches Long x 27 1/2 inches High x 4 3/4 inches Wide. 
Many extras including rigging, long boats, pilot house, anchors, etc. Comes with three masts, all square-rigged.",3501,39.83,90.52,10400.0,46.0,82.37,5.0
S700_2047,HMS Bounty,Ships,1:700,Unimax Art Galleries,"Measures 30 inches Long x 27 1/2 inches High x 4 3/4 inches Wide. 
Many extras including rigging, long boats, pilot house, anchors, etc. Comes with three masts, all square-rigged.",3501,39.83,90.52,10415.0,32.0,73.32,4.0
S700_2466,America West Airlines B757-200,Planes,1:700,Motor City Art Classics,Official logos and insignias. Working steering system. Rotating jet engines,9653,68.8,99.72,10106.0,34.0,99.72,9.0
S700_2466,America West Airlines B757-200,Planes,1:700,Motor City Art Classics,Official logos and insignias. Working steering system. Rotating jet engines,9653,68.8,99.72,10120.0,24.0,81.77,15.0
S700_2466,America West Airlines B757-200,Planes,1:700,Motor City Art Classics,Official logos and insignias. Working steering system. Rotating jet engines,9653,68.8,99.72,10131.0,40.0,86.76,1.0
S700_2466,America West Airlines B757-200,Planes,1:700,Motor City Art Classics,Official logos and insignias. Working steering system. Rotating jet engines,9653,68.8,99.72,10143.0,26.0,79.78,4.0
S700_2466,America West Airlines B757-200,Planes,1:700,Motor City Art Classics,Official logos and insignias. Working steering system. Rotating jet engines,9653,68.8,99.72,10155.0,20.0,87.75,2.0
S700_2466,America West Airlines B757-200,Planes,1:700,Motor City Art Classics,Official logos and insignias. Working steering system. Rotating jet engines,9653,68.8,99.72,10168.0,31.0,87.75,16.0
S700_2466,America West Airlines B757-200,Planes,1:700,Motor City Art Classics,Official logos and insignias. Working steering system. Rotating jet engines,9653,68.8,99.72,10178.0,22.0,91.74,1.0
S700_2466,America West Airlines B757-200,Planes,1:700,Motor City Art Classics,Official logos and insignias. Working steering system. Rotating jet engines,9653,68.8,99.72,10187.0,44.0,95.73,8.0
S700_2466,America West Airlines B757-200,Planes,1:700,Motor City Art Classics,Official logos and insignias. Working steering system. Rotating jet engines,9653,68.8,99.72,10198.0,42.0,94.73,1.0
S700_2466,America West Airlines B757-200,Planes,1:700,Motor City Art Classics,Official logos and insignias. Working steering system. Rotating jet engines,9653,68.8,99.72,10210.0,26.0,93.74,14.0
S700_2466,America West Airlines B757-200,Planes,1:700,Motor City Art Classics,Official logos and insignias. Working steering system. Rotating jet engines,9653,68.8,99.72,10222.0,37.0,90.75,1.0
S700_2466,America West Airlines B757-200,Planes,1:700,Motor City Art Classics,Official logos and insignias. Working steering system. Rotating jet engines,9653,68.8,99.72,10235.0,38.0,92.74,10.0
S700_2466,America West Airlines B757-200,Planes,1:700,Motor City Art Classics,Official logos and insignias. Working steering system. Rotating jet engines,9653,68.8,99.72,10250.0,35.0,90.75,11.0
S700_2466,America West Airlines B757-200,Planes,1:700,Motor City Art Classics,Official logos and insignias. Working steering system. Rotating jet engines,9653,68.8,99.72,10262.0,33.0,81.77,6.0
S700_2466,America West Airlines B757-200,Planes,1:700,Motor City Art Classics,Official logos and insignias. Working steering system. Rotating jet engines,9653,68.8,99.72,10275.0,39.0,82.77,16.0
S700_2466,America West Airlines B757-200,Planes,1:700,Motor City Art Classics,Official logos and insignias. Working steering system. Rotating jet engines,9653,68.8,99.72,10284.0,45.0,95.73,8.0
S700_2466,America West Airlines B757-200,Planes,1:700,Motor City Art Classics,Official logos and insignias. Working steering system. Rotating jet engines,9653,68.8,99.72,10296.0,24.0,96.73,4.0
S700_2466,America West Airlines B757-200,Planes,1:700,Motor City Art Classics,Official logos and insignias. Working steering system. Rotating jet engines,9653,68.8,99.72,10308.0,35.0,88.75,14.0
S700_2466,America West Airlines B757-200,Planes,1:700,Motor City Art Classics,Official logos and insignias. Working steering system. Rotating jet engines,9653,68.8,99.72,10316.0,23.0,85.76,6.0
S700_2466,America West Airlines B757-200,Planes,1:700,Motor City Art Classics,Official logos and insignias. Working steering system. Rotating jet engines,9653,68.8,99.72,10328.0,37.0,95.73,10.0
S700_2466,America West Airlines B757-200,Planes,1:700,Motor City Art Classics,Official logos and insignias. Working steering system. Rotating jet engines,9653,68.8,99.72,10340.0,55.0,81.77,7.0
S700_2466,America West Airlines B757-200,Planes,1:700,Motor City Art Classics,Official logos and insignias. Working steering system. Rotating jet engines,9653,68.8,99.72,10352.0,49.0,87.75,2.0
S700_2466,America West Airlines B757-200,Planes,1:700,Motor City Art Classics,Official logos and insignias. Working steering system. Rotating jet engines,9653,68.8,99.72,10361.0,26.0,91.74,9.0
S700_2466,America West Airlines B757-200,Planes,1:700,Motor City Art Classics,Official logos and insignias. Working steering system. Rotating jet engines,9653,68.8,99.72,10375.0,33.0,94.73,1.0
S700_2466,America West Airlines B757-200,Planes,1:700,Motor City Art Classics,Official logos and insignias. Working steering system. Rotating jet engines,9653,68.8,99.72,10386.0,37.0,90.75,14.0
S700_2466,America West Airlines B757-200,Planes,1:700,Motor City Art Classics,Official logos and insignias. Working steering system. Rotating jet engines,9653,68.8,99.72,10398.0,22.0,98.72,8.0
S700_2466,America West Airlines B757-200,Planes,1:700,Motor City Art Classics,Official logos and insignias. Working steering system. Rotating jet engines,9653,68.8,99.72,10401.0,85.0,98.72,10.0
S700_2466,America West Airlines B757-200,Planes,1:700,Motor City Art Classics,Official logos and insignias. Working steering system. Rotating jet engines,9653,68.8,99.72,10416.0,22.0,84.76,11.0
S700_2610,The USS Constitution Ship,Ships,1:700,Red Start Diecast,"All wood with canvas sails. Measures 31 1/2"" Length x 22 3/8"" High x 8 1/4"" Width. Extras include 4 boats on deck, sea sprite on bow, anchors, copper railing, pilot houses, etc.",7083,33.97,72.28,10105.0,31.0,60.72,3.0
S700_2610,The USS Constitution Ship,Ships,1:700,Red Start Diecast,"All wood with canvas sails. Measures 31 1/2"" Length x 22 3/8"" High x 8 1/4"" Width. Extras include 4 boats on deck, sea sprite on bow, anchors, copper railing, pilot houses, etc.",7083,33.97,72.28,10119.0,38.0,67.22,12.0
S700_2610,The USS Constitution Ship,Ships,1:700,Red Start Diecast,"All wood with canvas sails. Measures 31 1/2"" Length x 22 3/8"" High x 8 1/4"" Width. Extras include 4 boats on deck, sea sprite on bow, anchors, copper railing, pilot houses, etc.",7083,33.97,72.28,10129.0,45.0,72.28,3.0
S700_2610,The USS Constitution Ship,Ships,1:700,Red Start Diecast,"All wood with canvas sails. Measures 31 1/2"" Length x 22 3/8"" High x 8 1/4"" Width. Extras include 4 boats on deck, sea sprite on bow, anchors, copper railing, pilot houses, etc.",7083,33.97,72.28,10143.0,31.0,69.39,16.0
S700_2610,The USS Constitution Ship,Ships,1:700,Red Start Diecast,"All wood with canvas sails. Measures 31 1/2"" Length x 22 3/8"" High x 8 1/4"" Width. Extras include 4 boats on deck, sea sprite on bow, anchors, copper railing, pilot houses, etc.",7083,33.97,72.28,10154.0,36.0,59.27,1.0
S700_2610,The USS Constitution Ship,Ships,1:700,Red Start Diecast,"All wood with canvas sails. Measures 31 1/2"" Length x 22 3/8"" High x 8 1/4"" Width. Extras include 4 boats on deck, sea sprite on bow, anchors, copper railing, pilot houses, etc.",7083,33.97,72.28,10167.0,46.0,62.16,10.0
S700_2610,The USS Constitution Ship,Ships,1:700,Red Start Diecast,"All wood with canvas sails. Measures 31 1/2"" Length x 22 3/8"" High x 8 1/4"" Width. Extras include 4 boats on deck, sea sprite on bow, anchors, copper railing, pilot houses, etc.",7083,33.97,72.28,10177.0,32.0,64.33,1.0
